|                  Parameters |                      0 |                       1 |   2 |                       3 |                      4 |
|     SARzzU1u.spectral.index |   0.002139069162316814 |  1.0214918641979782e-15 | 0.0 |   3.868669747627511e-06 | 1.9082296116390425e-06 |
| SARzzU1u.spectral.amplitude | 1.0214918641979782e-15 |   2.942820000962348e-27 | 0.0 | -3.6325088376779365e-18 | 1.6133282171411854e-18 |
| SARzzU1u.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      SARzzU1u.spatial.lon_0 |  3.868669747627511e-06 | -3.6325088376779365e-18 | 0.0 |   7.411601883710014e-06 | -2.453445664257472e-07 |
|      SARzzU1u.spatial.lat_0 | 1.9082296116390425e-06 |  1.6133282171411854e-18 | 0.0 |  -2.453445664257472e-07 |  5.310960275368607e-06 |
