|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     T9xV_wo1.spectral.index |    0.002247819253824861 |  9.047770596868151e-16 | 0.0 | -5.131334977740992e-06 | -2.9289815378212794e-06 |
| T9xV_wo1.spectral.amplitude |   9.047770596868151e-16 |  1.818890601906044e-27 | 0.0 | -4.780514102754887e-18 |   1.678107275650445e-19 |
| T9xV_wo1.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      T9xV_wo1.spatial.lon_0 |  -5.131334977740992e-06 | -4.780514102754887e-18 | 0.0 |  7.386587675380958e-06 |  2.0799152524653312e-07 |
|      T9xV_wo1.spatial.lat_0 | -2.9289815378212794e-06 |  1.678107275650445e-19 | 0.0 | 2.0799152524653312e-07 |   5.248562675185924e-06 |
