|                  Parameters |                     0 |                      1 |   2 |                      3 |                      4 |
|     hGoK-6Vg.spectral.index |  0.002195120296990314 |  8.203090003351098e-16 | 0.0 |  3.125063702864766e-06 |  8.758991709718661e-08 |
| hGoK-6Vg.spectral.amplitude | 8.203090003351098e-16 | 1.7588390907927614e-27 | 0.0 | -3.955891707695148e-18 | 2.1115049309250413e-18 |
| hGoK-6Vg.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      hGoK-6Vg.spatial.lon_0 | 3.125063702864766e-06 | -3.955891707695148e-18 | 0.0 |  7.203448145429396e-06 |  3.481177033488075e-07 |
|      hGoK-6Vg.spatial.lat_0 | 8.758991709718661e-08 | 2.1115049309250413e-18 | 0.0 |  3.481177033488075e-07 |  5.332023242062864e-06 |
