|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     tuUdVcMW.spectral.index |    0.002197728990281638 |   1.06343328593072e-15 | 0.0 | 1.5322229256847005e-06 | -2.5429100467490736e-06 |
| tuUdVcMW.spectral.amplitude |    1.06343328593072e-15 |  4.163540552509572e-27 | 0.0 | -9.331452962571998e-18 |   6.397868982546814e-18 |
| tuUdVcMW.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      tuUdVcMW.spatial.lon_0 |  1.5322229256847005e-06 | -9.331452962571998e-18 | 0.0 |  6.892158252446427e-06 |  -2.928859091185503e-07 |
|      tuUdVcMW.spatial.lat_0 | -2.5429100467490736e-06 |  6.397868982546814e-18 | 0.0 | -2.928859091185503e-07 |    4.91130151314034e-06 |
