|                  Parameters |                     0 |                      1 |   2 |                       3 |                       4 |
|     NwryfUc9.spectral.index | 0.0028360566772986486 |  1.216597904441272e-15 | 0.0 |   9.114825620792283e-06 |   1.960368716168068e-06 |
| NwryfUc9.spectral.amplitude | 1.216597904441272e-15 | 1.8897773759042765e-26 | 0.0 |  3.5976145094072453e-19 |  1.3216234412037929e-20 |
| NwryfUc9.spectral.reference |                   0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      NwryfUc9.spatial.lon_0 | 9.114825620792283e-06 | 3.5976145094072453e-19 | 0.0 |   7.404834250214898e-06 | -1.2896824421620138e-07 |
|      NwryfUc9.spatial.lat_0 | 1.960368716168068e-06 | 1.3216234412037929e-20 | 0.0 | -1.2896824421620138e-07 |  5.5137739109926236e-06 |
