|                  Parameters |                      0 |                       1 |   2 |                       3 |                       4 |
|     aLJep39R.spectral.index |  0.0021307737086255227 |   8.635461591243864e-16 | 0.0 |  2.0915786312302093e-06 |  -5.708177075170858e-07 |
| aLJep39R.spectral.amplitude |  8.635461591243864e-16 |  2.8275478931160236e-27 | 0.0 | -1.7107398625142569e-18 |   9.929012418007058e-19 |
| aLJep39R.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      aLJep39R.spatial.lon_0 | 2.0915786312302093e-06 | -1.7107398625142569e-18 | 0.0 |   6.880829184551808e-06 | -2.3342212173412097e-07 |
|      aLJep39R.spatial.lat_0 | -5.708177075170858e-07 |   9.929012418007058e-19 | 0.0 | -2.3342212173412097e-07 |   5.287995308056179e-06 |
