|                  Parameters |                       0 |                       1 |   2 |                       3 |                       4 |
|     C41zijgJ.spectral.index |   0.0022942821972741605 |   1.108198321244255e-15 | 0.0 |   3.324680215043627e-07 | -1.0516111589750796e-06 |
| C41zijgJ.spectral.amplitude |   1.108198321244255e-15 |  2.2606774116097495e-26 | 0.0 | -5.8494091452867324e-18 |  2.2423131060756706e-18 |
| C41zijgJ.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      C41zijgJ.spatial.lon_0 |   3.324680215043627e-07 | -5.8494091452867324e-18 | 0.0 |   6.290905041470089e-06 |   1.960577863806192e-08 |
|      C41zijgJ.spatial.lat_0 | -1.0516111589750796e-06 |  2.2423131060756706e-18 | 0.0 |   1.960577863806192e-08 |   4.784799049235001e-06 |
