|                  Parameters |                      0 |                       1 |   2 |                       3 |                       4 |
|     536w0TY6.spectral.index |  0.0019620882771041355 |   7.183117321597092e-16 | 0.0 |  1.9994569731392033e-06 |  3.2108596117121516e-06 |
| 536w0TY6.spectral.amplitude |  7.183117321597092e-16 |   2.087366220514465e-27 | 0.0 | -6.8145036169034785e-18 |   5.824941042905993e-18 |
| 536w0TY6.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      536w0TY6.spatial.lon_0 | 1.9994569731392033e-06 | -6.8145036169034785e-18 | 0.0 |   6.224083744915166e-06 | -3.4425104237778294e-07 |
|      536w0TY6.spatial.lat_0 | 3.2108596117121516e-06 |   5.824941042905993e-18 | 0.0 | -3.4425104237778294e-07 |   4.965471093498155e-06 |
