|                  Parameters |                      0 |                       1 |   2 |                      3 |                       4 |
|     akeAWdQJ.spectral.index |   0.002528315334690116 |   7.662064041918789e-16 | 0.0 |  5.838730308702745e-06 |  1.7420718066718435e-06 |
| akeAWdQJ.spectral.amplitude |  7.662064041918789e-16 |   2.972440967655139e-27 | 0.0 | 2.2691955901138947e-19 | -2.0672281621416934e-18 |
| akeAWdQJ.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      akeAWdQJ.spatial.lon_0 |  5.838730308702745e-06 |  2.2691955901138947e-19 | 0.0 |  7.924301629079316e-06 |  2.1803807551574371e-07 |
|      akeAWdQJ.spatial.lat_0 | 1.7420718066718435e-06 | -2.0672281621416934e-18 | 0.0 | 2.1803807551574371e-07 |   5.709668564575964e-06 |
