|                  Parameters |                       0 |                      1 |   2 |                       3 |                      4 |
|     bgiU092e.spectral.index |    0.002302468997005442 |  8.796283231215352e-16 | 0.0 | -2.0920660091957336e-07 | -2.852588279495181e-07 |
| bgiU092e.spectral.amplitude |   8.796283231215352e-16 |  1.596856619746887e-26 | 0.0 |  -5.485334832050509e-18 | 1.8472897572511626e-18 |
| bgiU092e.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      bgiU092e.spatial.lon_0 | -2.0920660091957336e-07 | -5.485334832050509e-18 | 0.0 |   6.660053314332261e-06 | 1.6084411540234674e-07 |
|      bgiU092e.spatial.lat_0 |  -2.852588279495181e-07 | 1.8472897572511626e-18 | 0.0 |  1.6084411540234674e-07 |  4.704059790523177e-06 |
