|                  Parameters |                     0 |                      1 |   2 |                       3 |                       4 |
|     ot_ED54z.spectral.index |  0.002241383720182288 |  9.968571277216564e-16 | 0.0 |   1.457370914564649e-06 |   1.325776993197268e-06 |
| ot_ED54z.spectral.amplitude | 9.968571277216564e-16 | 1.6785932045421407e-26 | 0.0 |  1.6417410696362247e-18 |   5.156727664870616e-18 |
| ot_ED54z.spectral.reference |                   0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      ot_ED54z.spatial.lon_0 | 1.457370914564649e-06 | 1.6417410696362247e-18 | 0.0 |   6.326540627244757e-06 | -2.0523796706625292e-07 |
|      ot_ED54z.spatial.lat_0 | 1.325776993197268e-06 |  5.156727664870616e-18 | 0.0 | -2.0523796706625292e-07 |   4.929115205911443e-06 |
