|                  Parameters |                     0 |                     1 |   2 |                     3 |                      4 |
|     -Dh013uj.spectral.index | 0.0019675668318349477 | 8.192790542669692e-16 | 0.0 |  2.52364342865417e-06 |  8.922278544174796e-07 |
| -Dh013uj.spectral.amplitude | 8.192790542669692e-16 | 1.829362555741729e-27 | 0.0 | 8.845221525137506e-19 |  2.771452974118676e-18 |
| -Dh013uj.spectral.reference |                   0.0 |                   0.0 | 0.0 |                   0.0 |                    0.0 |
|      -Dh013uj.spatial.lon_0 |  2.52364342865417e-06 | 8.845221525137506e-19 | 0.0 | 6.527534362065215e-06 |  3.715762718680564e-07 |
|      -Dh013uj.spatial.lat_0 | 8.922278544174796e-07 | 2.771452974118676e-18 | 0.0 | 3.715762718680564e-07 | 5.2665249883463915e-06 |
