|                  Parameters |                      0 |                      1 |   2 |                       3 |                       4 |
|     8NMDHQKa.spectral.index |  0.0020527741082501274 |  1.018938641337321e-15 | 0.0 |  -4.334860115989207e-06 |  -4.438059462766614e-07 |
| 8NMDHQKa.spectral.amplitude |  1.018938641337321e-15 | 2.7030097591835722e-27 | 0.0 |  -8.957838747613786e-18 |  1.1912569701743405e-19 |
| 8NMDHQKa.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      8NMDHQKa.spatial.lon_0 | -4.334860115989207e-06 | -8.957838747613786e-18 | 0.0 |   6.725735397014615e-06 | -2.7337525848699586e-07 |
|      8NMDHQKa.spatial.lat_0 | -4.438059462766614e-07 | 1.1912569701743405e-19 | 0.0 | -2.7337525848699586e-07 |   5.049046279789266e-06 |
