|                  Parameters |                      0 |                       1 |   2 |                      3 |                       4 |
|     UmkYTvyd.spectral.index |  0.0034263285261114337 |   7.886119422802042e-16 | 0.0 | -2.968398959415817e-06 |  2.8227218538450137e-06 |
| UmkYTvyd.spectral.amplitude |  7.886119422802042e-16 |  1.4013461735567758e-26 | 0.0 | -8.633192347446722e-18 | -3.2955958641803063e-19 |
| UmkYTvyd.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      UmkYTvyd.spatial.lon_0 | -2.968398959415817e-06 |  -8.633192347446722e-18 | 0.0 |  9.352401088523467e-06 |  -6.130597815345538e-07 |
|      UmkYTvyd.spatial.lat_0 | 2.8227218538450137e-06 | -3.2955958641803063e-19 | 0.0 | -6.130597815345538e-07 |    6.91720408881706e-06 |
