|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     ZEVYOtQn.spectral.index |    0.002507349011835301 |  9.273489774208356e-16 | 0.0 |   -4.9026927741311e-07 | -2.0100748701428666e-06 |
| ZEVYOtQn.spectral.amplitude |   9.273489774208356e-16 | 1.2199808628009407e-26 | 0.0 | -5.784853529871914e-18 |   5.472818482483146e-19 |
| ZEVYOtQn.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      ZEVYOtQn.spatial.lon_0 |    -4.9026927741311e-07 | -5.784853529871914e-18 | 0.0 |  6.916676619261264e-06 |  2.0420199156228671e-07 |
|      ZEVYOtQn.spatial.lat_0 | -2.0100748701428666e-06 |  5.472818482483146e-19 | 0.0 | 2.0420199156228671e-07 |  5.0707320216501406e-06 |
