|                  Parameters |                     0 |                       1 |   2 |                       3 |                     4 |
|     TTIkTgyF.spectral.index |  0.002466296673987903 |   8.076981364003411e-16 | 0.0 |   8.092795241402197e-07 | 2.826285566009638e-08 |
| TTIkTgyF.spectral.amplitude | 8.076981364003411e-16 |  2.7406641238409036e-27 | 0.0 | -4.4275789078437565e-18 | 1.363663292199826e-18 |
| TTIkTgyF.spectral.reference |                   0.0 |                     0.0 | 0.0 |                     0.0 |                   0.0 |
|      TTIkTgyF.spatial.lon_0 | 8.092795241402197e-07 | -4.4275789078437565e-18 | 0.0 |   7.768438268465921e-06 | 9.091115342326105e-09 |
|      TTIkTgyF.spatial.lat_0 | 2.826285566009638e-08 |   1.363663292199826e-18 | 0.0 |   9.091115342326105e-09 | 5.670211626807028e-06 |
