|                  Parameters |                       0 |                      1 |   2 |                       3 |                       4 |
|     R43cQJmn.spectral.index |   0.0023082231925704187 |  1.065464307086982e-15 | 0.0 | -2.6237038589560624e-06 | -2.5750452556489004e-06 |
| R43cQJmn.spectral.amplitude |   1.065464307086982e-15 | 1.5281715802945193e-26 | 0.0 |   -8.78159729890852e-18 |  -7.637469013263329e-18 |
| R43cQJmn.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      R43cQJmn.spatial.lon_0 | -2.6237038589560624e-06 |  -8.78159729890852e-18 | 0.0 |  6.3922905191836696e-06 |  3.1282701645350875e-07 |
|      R43cQJmn.spatial.lat_0 | -2.5750452556489004e-06 | -7.637469013263329e-18 | 0.0 |  3.1282701645350875e-07 |    5.10982414781406e-06 |
