|                  Parameters |                       0 |                      1 |   2 |                       3 |                      4 |
|     JpmVSUyw.spectral.index |   0.0022867557550871266 |  7.299823098912796e-16 | 0.0 | -1.0053476101775013e-06 | 3.1631050455810767e-06 |
| JpmVSUyw.spectral.amplitude |   7.299823098912796e-16 |  1.965109694872875e-27 | 0.0 |  -1.371694058405884e-18 | -6.275762497391336e-19 |
| JpmVSUyw.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      JpmVSUyw.spatial.lon_0 | -1.0053476101775013e-06 | -1.371694058405884e-18 | 0.0 |    7.29629681324313e-06 | -4.382806379121769e-07 |
|      JpmVSUyw.spatial.lat_0 |  3.1631050455810767e-06 | -6.275762497391336e-19 | 0.0 |  -4.382806379121769e-07 |  5.423885273886921e-06 |
