|                  Parameters |                       0 |                       1 |   2 |                      3 |                       4 |
|     1N3oLQQP.spectral.index |   0.0018430273640128545 |   9.602587642443485e-16 | 0.0 | -9.661935280845246e-07 | -1.5421382396755735e-06 |
| 1N3oLQQP.spectral.amplitude |   9.602587642443485e-16 |  2.4317884841357993e-27 | 0.0 | -4.699175053383059e-18 | -1.4887631339856302e-19 |
| 1N3oLQQP.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      1N3oLQQP.spatial.lon_0 |  -9.661935280845246e-07 |  -4.699175053383059e-18 | 0.0 |  6.282595446682586e-06 |  -5.251152906573486e-08 |
|      1N3oLQQP.spatial.lat_0 | -1.5421382396755735e-06 | -1.4887631339856302e-19 | 0.0 | -5.251152906573486e-08 |   4.507720727297962e-06 |
