|                  Parameters |                       0 |                      1 |   2 |                       3 |                      4 |
|     pS6s5iuG.spectral.index |   0.0026117827371092734 |  9.678528177714076e-16 | 0.0 | -1.5452773212976207e-06 |  -2.61853866392882e-06 |
| pS6s5iuG.spectral.amplitude |   9.678528177714076e-16 | 1.3664841785580437e-26 | 0.0 |  -5.728814296110503e-18 | -9.397519000459333e-19 |
| pS6s5iuG.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      pS6s5iuG.spatial.lon_0 | -1.5452773212976207e-06 | -5.728814296110503e-18 | 0.0 |   7.707117542743951e-06 | 4.7288424923540254e-08 |
|      pS6s5iuG.spatial.lat_0 |   -2.61853866392882e-06 | -9.397519000459333e-19 | 0.0 |  4.7288424923540254e-08 | 5.2628065238855356e-06 |
