|                  Parameters |                       0 |                       1 |   2 |                       3 |                      4 |
|     HCskqA8c.spectral.index |    0.002153282459067305 |  1.0084662812965675e-15 | 0.0 | -1.2475592577732878e-06 | -2.423689630774066e-06 |
| HCskqA8c.spectral.amplitude |  1.0084662812965675e-15 |   3.379727251683076e-27 | 0.0 | -1.2334596574409579e-17 | -1.117655819017124e-18 |
| HCskqA8c.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      HCskqA8c.spatial.lon_0 | -1.2475592577732878e-06 | -1.2334596574409579e-17 | 0.0 |   6.674892087902131e-06 | 2.1442183250678467e-07 |
|      HCskqA8c.spatial.lat_0 |  -2.423689630774066e-06 |  -1.117655819017124e-18 | 0.0 |  2.1442183250678467e-07 |  4.992333085918914e-06 |
