|                  Parameters |                      0 |                      1 |   2 |                       3 |                       4 |
|     IHbkqaO_.spectral.index |   0.002306846664602833 | 1.0785998137713938e-15 | 0.0 |  2.8070588282161915e-06 |   5.024785732254744e-07 |
| IHbkqaO_.spectral.amplitude | 1.0785998137713938e-15 |  3.498493436164013e-27 | 0.0 |   -3.70006367877667e-18 |  1.1755576885545168e-18 |
| IHbkqaO_.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      IHbkqaO_.spatial.lon_0 | 2.8070588282161915e-06 |  -3.70006367877667e-18 | 0.0 |   7.400532431776322e-06 | -1.2035730755563463e-07 |
|      IHbkqaO_.spatial.lat_0 |  5.024785732254744e-07 | 1.1755576885545168e-18 | 0.0 | -1.2035730755563463e-07 |   5.245031351337597e-06 |
