|                  Parameters |                       0 |                      1 |   2 |                       3 |                      4 |
|     GRAaMQuQ.spectral.index |    0.002101162039289279 | 1.0853385409096632e-15 | 0.0 | -1.5831102312183965e-06 |  1.596182032457171e-06 |
| GRAaMQuQ.spectral.amplitude |  1.0853385409096632e-15 |   3.72669398841793e-27 | 0.0 |  -9.712602411323136e-18 |  3.751152614327803e-18 |
| GRAaMQuQ.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      GRAaMQuQ.spatial.lon_0 | -1.5831102312183965e-06 | -9.712602411323136e-18 | 0.0 |   7.150144955443891e-06 | -1.104312094822975e-07 |
|      GRAaMQuQ.spatial.lat_0 |   1.596182032457171e-06 |  3.751152614327803e-18 | 0.0 |  -1.104312094822975e-07 |   5.18088187565967e-06 |
