|                  Parameters |                      0 |                       1 |   2 |                       3 |                       4 |
|     iKilU96W.spectral.index |    0.00219739370456211 |   1.209902822318129e-15 | 0.0 |   9.817684492061838e-07 |  3.0648710048907927e-06 |
| iKilU96W.spectral.amplitude |  1.209902822318129e-15 |  1.4867522637210945e-26 | 0.0 | -1.3319381098046651e-18 |  1.6125020344969554e-18 |
| iKilU96W.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      iKilU96W.spatial.lon_0 |  9.817684492061838e-07 | -1.3319381098046651e-18 | 0.0 |   6.018593640963993e-06 | -2.9643974076548762e-08 |
|      iKilU96W.spatial.lat_0 | 3.0648710048907927e-06 |  1.6125020344969554e-18 | 0.0 | -2.9643974076548762e-08 |   4.436266365346898e-06 |
