|                  Parameters |                       0 |                      1 |   2 |                       3 |                       4 |
|     JOoQA4eR.spectral.index |    0.002117001108390486 | 1.0198963814467493e-15 | 0.0 | -3.6708922063178425e-06 |   2.117601825690242e-06 |
| JOoQA4eR.spectral.amplitude |  1.0198963814467493e-15 | 3.0869482511025048e-27 | 0.0 |  -5.811277557853862e-18 |   5.552280134333113e-18 |
| JOoQA4eR.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      JOoQA4eR.spatial.lon_0 | -3.6708922063178425e-06 | -5.811277557853862e-18 | 0.0 |   6.956431969220049e-06 | -1.2540525043987548e-08 |
|      JOoQA4eR.spatial.lat_0 |   2.117601825690242e-06 |  5.552280134333113e-18 | 0.0 | -1.2540525043987548e-08 |   5.132691707781266e-06 |
