|                  Parameters |                       0 |                       1 |   2 |                       3 |                       4 |
|     JUNmqCEX.spectral.index |   0.0022304734642198763 |  1.0713399127291235e-15 | 0.0 |   5.540220925748479e-07 | -3.2528167208621246e-06 |
| JUNmqCEX.spectral.amplitude |  1.0713399127291235e-15 |  2.8604430881402555e-27 | 0.0 | -5.7291127364627125e-18 |  1.8756103309561134e-18 |
| JUNmqCEX.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      JUNmqCEX.spatial.lon_0 |   5.540220925748479e-07 | -5.7291127364627125e-18 | 0.0 |    7.15769700568333e-06 | -1.6791866636457676e-07 |
|      JUNmqCEX.spatial.lat_0 | -3.2528167208621246e-06 |  1.8756103309561134e-18 | 0.0 | -1.6791866636457676e-07 |   5.317690144621798e-06 |
