|                  Parameters |                     0 |                      1 |   2 |                       3 |                       4 |
|     _MA2_45B.spectral.index | 0.0026592242118181463 |  8.348983302171789e-16 | 0.0 |   4.169000541093617e-06 |   -6.79724117652595e-07 |
| _MA2_45B.spectral.amplitude | 8.348983302171789e-16 | 1.1388475058642445e-26 | 0.0 |  -8.037169572457462e-18 |   6.291292172933804e-19 |
| _MA2_45B.spectral.reference |                   0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      _MA2_45B.spatial.lon_0 | 4.169000541093617e-06 | -8.037169572457462e-18 | 0.0 |    7.25565405751629e-06 | -1.0041862536910794e-07 |
|      _MA2_45B.spatial.lat_0 | -6.79724117652595e-07 |  6.291292172933804e-19 | 0.0 | -1.0041862536910794e-07 |   5.316793717875364e-06 |
