|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     Gz8FPItq.spectral.index |    0.002162368846644284 |  9.048541757812858e-16 | 0.0 | 1.1518575451973447e-06 | -1.2292177319368816e-06 |
| Gz8FPItq.spectral.amplitude |   9.048541757812858e-16 |  2.359100205636633e-27 | 0.0 | -3.787493274344511e-18 |  -8.591507273982833e-19 |
| Gz8FPItq.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      Gz8FPItq.spatial.lon_0 |  1.1518575451973447e-06 | -3.787493274344511e-18 | 0.0 |  6.848486489620759e-06 |  -2.636480116731051e-07 |
|      Gz8FPItq.spatial.lat_0 | -1.2292177319368816e-06 | -8.591507273982833e-19 | 0.0 | -2.636480116731051e-07 |   5.328825435672159e-06 |
