|                  Parameters |                     0 |                       1 |   2 |                      3 |                       4 |
|     S5JXGl_f.spectral.index | 0.0023681771113793887 |     7.3543082970328e-16 | 0.0 |  7.474497028236735e-06 |   -4.43915942282502e-06 |
| S5JXGl_f.spectral.amplitude |   7.3543082970328e-16 |  2.0206919318385564e-27 | 0.0 | -7.638967515887535e-19 | -2.0753866147834712e-18 |
| S5JXGl_f.spectral.reference |                   0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      S5JXGl_f.spatial.lon_0 | 7.474497028236735e-06 |  -7.638967515887535e-19 | 0.0 |  7.767560337101007e-06 |  -7.171133669588255e-08 |
|      S5JXGl_f.spatial.lat_0 | -4.43915942282502e-06 | -2.0753866147834712e-18 | 0.0 | -7.171133669588255e-08 |   5.872218783906903e-06 |
