|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     cbx7akPW.spectral.index |    0.002517128044742907 | 1.1473913707576656e-15 | 0.0 | -3.423408417104814e-07 | -3.4790187779949205e-06 |
| cbx7akPW.spectral.amplitude |  1.1473913707576656e-15 | 2.1283940150504893e-26 | 0.0 | -9.660255341632548e-18 |  -4.447672390546198e-18 |
| cbx7akPW.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      cbx7akPW.spatial.lon_0 |  -3.423408417104814e-07 | -9.660255341632548e-18 | 0.0 |  7.150608242452975e-06 |  -5.703982422429712e-09 |
|      cbx7akPW.spatial.lat_0 | -3.4790187779949205e-06 | -4.447672390546198e-18 | 0.0 | -5.703982422429712e-09 |   5.277814264105349e-06 |
