|                  Parameters |                      0 |                       1 |   2 |                       3 |                      4 |
|     tXz2XXy-.spectral.index |    0.00222239428796567 |  1.1055150297477972e-15 | 0.0 |  -5.611924046555893e-07 | 2.8056779339545074e-07 |
| tXz2XXy-.spectral.amplitude | 1.1055150297477972e-15 |  2.0024301847612444e-26 | 0.0 | -3.0218133760457875e-18 |  4.083737662701645e-18 |
| tXz2XXy-.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      tXz2XXy-.spatial.lon_0 | -5.611924046555893e-07 | -3.0218133760457875e-18 | 0.0 |   6.453887862547332e-06 |  2.807553413776181e-07 |
|      tXz2XXy-.spatial.lat_0 | 2.8056779339545074e-07 |   4.083737662701645e-18 | 0.0 |   2.807553413776181e-07 |  4.850844386303488e-06 |
