|                  Parameters |                      0 |                       1 |   2 |                       3 |                      4 |
|     Fm05dhuM.spectral.index |   0.002495453740682096 |   1.084393395563464e-15 | 0.0 |  -3.083148697334874e-07 | -8.137115910128154e-07 |
| Fm05dhuM.spectral.amplitude |  1.084393395563464e-15 |  2.4535811648489195e-26 | 0.0 | -1.1591506334730401e-17 | 3.0585695749830124e-18 |
| Fm05dhuM.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      Fm05dhuM.spatial.lon_0 | -3.083148697334874e-07 | -1.1591506334730401e-17 | 0.0 |   7.094564250958302e-06 | -4.857341240185724e-08 |
|      Fm05dhuM.spatial.lat_0 | -8.137115910128154e-07 |  3.0585695749830124e-18 | 0.0 |  -4.857341240185724e-08 | 4.9380266075613495e-06 |
