|                  Parameters |                       0 |                       1 |   2 |                       3 |                      4 |
|     LgATyBX-.spectral.index |   0.0018249982376343603 |   7.952948102274059e-16 | 0.0 | -4.1802896165590307e-07 | -3.283544749396875e-07 |
| LgATyBX-.spectral.amplitude |   7.952948102274059e-16 |  2.3070294232959336e-27 | 0.0 | -4.1595826839689705e-18 | -4.985389789328531e-19 |
| LgATyBX-.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      LgATyBX-.spatial.lon_0 | -4.1802896165590307e-07 | -4.1595826839689705e-18 | 0.0 |   6.233384509394733e-06 | 1.2836502966727225e-07 |
|      LgATyBX-.spatial.lat_0 |  -3.283544749396875e-07 |  -4.985389789328531e-19 | 0.0 |  1.2836502966727225e-07 |  4.777990232333424e-06 |
