|                  Parameters |                     0 |                       1 |   2 |                       3 |                       4 |
|     IUNrC5um.spectral.index |  0.002644424443354299 |   9.137018661310361e-16 | 0.0 |   2.175896043296066e-06 |   2.123308575281053e-06 |
| IUNrC5um.spectral.amplitude | 9.137018661310361e-16 |  1.3447213312307107e-26 | 0.0 | -2.0468805898442808e-18 |  1.0853936382273913e-19 |
| IUNrC5um.spectral.reference |                   0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      IUNrC5um.spatial.lon_0 | 2.175896043296066e-06 | -2.0468805898442808e-18 | 0.0 |   7.374205462243979e-06 | -5.6865873224171985e-08 |
|      IUNrC5um.spatial.lat_0 | 2.123308575281053e-06 |  1.0853936382273913e-19 | 0.0 | -5.6865873224171985e-08 |   5.556107694483226e-06 |
