|                  Parameters |                     0 |                      1 |   2 |                      3 |                      4 |
|     -BY0EwXq.spectral.index | 0.0024336674730758116 |  9.710461009779538e-16 | 0.0 |   5.74356548484855e-07 |   -5.4319567108152e-07 |
| -BY0EwXq.spectral.amplitude | 9.710461009779538e-16 | 1.5685074076234187e-26 | 0.0 | -7.269162867955133e-18 |  -2.46284316816467e-18 |
| -BY0EwXq.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      -BY0EwXq.spatial.lon_0 |  5.74356548484855e-07 | -7.269162867955133e-18 | 0.0 |  7.040541458690525e-06 | -2.536977005185107e-07 |
|      -BY0EwXq.spatial.lat_0 |  -5.4319567108152e-07 |  -2.46284316816467e-18 | 0.0 | -2.536977005185107e-07 | 4.9204484319444455e-06 |
