|                  Parameters |                       0 |                      1 |   2 |                       3 |                       4 |
|     WJe1mMZ_.spectral.index |    0.002345651283402311 |  8.248134207707859e-16 | 0.0 |   6.196633869652266e-06 | -2.1365527873087244e-06 |
| WJe1mMZ_.spectral.amplitude |   8.248134207707859e-16 | 2.3838963406459674e-27 | 0.0 |  -1.244642286122306e-18 |   9.969753926382186e-20 |
| WJe1mMZ_.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      WJe1mMZ_.spatial.lon_0 |   6.196633869652266e-06 | -1.244642286122306e-18 | 0.0 |   7.546402640854039e-06 | -1.9482682675312564e-07 |
|      WJe1mMZ_.spatial.lat_0 | -2.1365527873087244e-06 |  9.969753926382186e-20 | 0.0 | -1.9482682675312564e-07 |  5.6467390733911465e-06 |
