|                  Parameters |                       0 |                      1 |   2 |                       3 |                      4 |
|     UqRTwx7c.spectral.index |    0.002019483533363994 |  8.963209219459877e-16 | 0.0 | -1.5141755326747554e-06 |  1.766370885818694e-06 |
| UqRTwx7c.spectral.amplitude |   8.963209219459877e-16 | 3.0863877467384013e-27 | 0.0 |  -3.744551753122007e-18 | 2.3658633922242277e-18 |
| UqRTwx7c.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |
|      UqRTwx7c.spatial.lon_0 | -1.5141755326747554e-06 | -3.744551753122007e-18 | 0.0 |   6.760545999784117e-06 | -3.053973103957074e-07 |
|      UqRTwx7c.spatial.lat_0 |   1.766370885818694e-06 | 2.3658633922242277e-18 | 0.0 |  -3.053973103957074e-07 |  5.016137806926525e-06 |
