|                  Parameters |                       0 |                       1 |   2 |                       3 |                      4 |
|     CtElZFeH.spectral.index |    0.002631247337447589 |   8.906435475308038e-16 | 0.0 | -1.0209974304770227e-06 | -2.203882053155954e-06 |
| CtElZFeH.spectral.amplitude |   8.906435475308038e-16 |    1.99461080861613e-26 | 0.0 | -1.1919184246422221e-17 | 2.0485425819688884e-18 |
| CtElZFeH.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |
|      CtElZFeH.spatial.lon_0 | -1.0209974304770227e-06 | -1.1919184246422221e-17 | 0.0 |   7.487311079592431e-06 |  9.559188689888884e-09 |
|      CtElZFeH.spatial.lat_0 |  -2.203882053155954e-06 |  2.0485425819688884e-18 | 0.0 |   9.559188689888884e-09 |  5.179924876383414e-06 |
