|                  Parameters |                      0 |                      1 |   2 |                       3 |                       4 |
|     GwDJikpB.spectral.index |  0.0026624855766974246 |  9.893831208135666e-16 | 0.0 |   6.792366420069232e-07 |  1.3003007414924036e-07 |
| GwDJikpB.spectral.amplitude |  9.893831208135666e-16 | 2.0272398804089546e-26 | 0.0 |  -2.301410267344627e-18 |   1.358639788231097e-18 |
| GwDJikpB.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      GwDJikpB.spatial.lon_0 |  6.792366420069232e-07 | -2.301410267344627e-18 | 0.0 |   7.055391209346893e-06 | -2.1340026022180157e-07 |
|      GwDJikpB.spatial.lat_0 | 1.3003007414924036e-07 |  1.358639788231097e-18 | 0.0 | -2.1340026022180157e-07 |   5.102208247645667e-06 |
