|                  Parameters |                      0 |                      1 |   2 |                      3 |                      4 |
|     0y9LJKGc.spectral.index |  0.0019512660147160267 |  7.865122263534015e-16 | 0.0 |  9.712325981998761e-08 | 1.6447871105560516e-07 |
| 0y9LJKGc.spectral.amplitude |  7.865122263534015e-16 | 1.4957607963478971e-27 | 0.0 | -6.841313153961911e-19 | 2.2663119190683977e-18 |
| 0y9LJKGc.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      0y9LJKGc.spatial.lon_0 |  9.712325981998761e-08 | -6.841313153961911e-19 | 0.0 | 6.5580737281814755e-06 | 5.7824762553732424e-08 |
|      0y9LJKGc.spatial.lat_0 | 1.6447871105560516e-07 | 2.2663119190683977e-18 | 0.0 | 5.7824762553732424e-08 |  5.097972236824612e-06 |
