|                  Parameters |                       0 |                      1 |   2 |                       3 |                       4 |
|     5XJP8vcf.spectral.index |   0.0023177486429892223 | 1.0212535854896242e-15 | 0.0 | -3.2194588760298017e-06 |  -1.671452610103765e-07 |
| 5XJP8vcf.spectral.amplitude |  1.0212535854896242e-15 |  1.517776566778795e-26 | 0.0 |  -6.948218881727238e-18 |  -4.135921938646673e-18 |
| 5XJP8vcf.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      5XJP8vcf.spatial.lon_0 | -3.2194588760298017e-06 | -6.948218881727238e-18 | 0.0 |   7.056621772652767e-06 | -4.6796221051455836e-09 |
|      5XJP8vcf.spatial.lat_0 |  -1.671452610103765e-07 | -4.135921938646673e-18 | 0.0 | -4.6796221051455836e-09 |   4.881678369678512e-06 |
