|                  Parameters |                       0 |                      1 |   2 |                      3 |                       4 |
|     DJLYPaEW.spectral.index |   0.0019879380996628677 |  9.549410276904554e-16 | 0.0 | 1.2917020527793466e-06 | -1.1238863299351394e-06 |
| DJLYPaEW.spectral.amplitude |   9.549410276904554e-16 | 2.7858699242068304e-27 | 0.0 | -3.906418743824081e-20 |  -3.688189242325495e-19 |
| DJLYPaEW.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |
|      DJLYPaEW.spatial.lon_0 |  1.2917020527793466e-06 | -3.906418743824081e-20 | 0.0 |  6.501487075121922e-06 |   3.778576533473087e-08 |
|      DJLYPaEW.spatial.lat_0 | -1.1238863299351394e-06 | -3.688189242325495e-19 | 0.0 |  3.778576533473087e-08 |   5.185551070984894e-06 |
