|                  Parameters |                     0 |                       1 |   2 |                       3 |                       4 |
|     SsikvyiB.spectral.index |  0.002784937971746099 |   8.879987951206893e-16 | 0.0 |   1.030874396647788e-06 |   5.134304769598306e-07 |
| SsikvyiB.spectral.amplitude | 8.879987951206893e-16 |  1.4959740625337728e-26 | 0.0 |  -6.566414012153112e-18 | -1.3363047321689445e-18 |
| SsikvyiB.spectral.reference |                   0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      SsikvyiB.spatial.lon_0 | 1.030874396647788e-06 |  -6.566414012153112e-18 | 0.0 |  7.3906754356671885e-06 | -1.2035863108459727e-07 |
|      SsikvyiB.spatial.lat_0 | 5.134304769598306e-07 | -1.3363047321689445e-18 | 0.0 | -1.2035863108459727e-07 |   5.467751552835434e-06 |
