|                  Parameters |                      0 |                       1 |   2 |                      3 |                       4 |
|     N9cQuP4A.spectral.index |  0.0022266738449335096 |   9.966113701521598e-16 | 0.0 | 1.0684402766286863e-06 |  4.6028928367707156e-06 |
| N9cQuP4A.spectral.amplitude |  9.966113701521598e-16 |   3.849578057991344e-27 | 0.0 | -5.450237224805534e-18 | -1.2891182932601048e-18 |
| N9cQuP4A.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |
|      N9cQuP4A.spatial.lon_0 | 1.0684402766286863e-06 |  -5.450237224805534e-18 | 0.0 |  7.382050779647033e-06 |   2.677747169715687e-07 |
|      N9cQuP4A.spatial.lat_0 | 4.6028928367707156e-06 | -1.2891182932601048e-18 | 0.0 |  2.677747169715687e-07 |   4.988086325919286e-06 |
