|                  Parameters |                     0 |                      1 |   2 |                      3 |                      4 |
|     kV3dngYc.spectral.index | 0.0024668183766816095 |  9.633387337965302e-16 | 0.0 |  1.203340143351459e-06 |  5.471050320573083e-07 |
| kV3dngYc.spectral.amplitude | 9.633387337965302e-16 | 1.3512054115787993e-26 | 0.0 | -4.975869724418007e-18 | 1.2030215575797538e-18 |
| kV3dngYc.spectral.reference |                   0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |
|      kV3dngYc.spatial.lon_0 | 1.203340143351459e-06 | -4.975869724418007e-18 | 0.0 |   6.92987431148352e-06 | 1.7654822961673208e-07 |
|      kV3dngYc.spatial.lat_0 | 5.471050320573083e-07 | 1.2030215575797538e-18 | 0.0 | 1.7654822961673208e-07 |  5.166994531292233e-06 |
