|                  Parameters |                       0 |                      1 |   2 |                       3 |                       4 |
|     gqnv5Uxe.spectral.index |   0.0024438317853179774 |  9.254844553364598e-16 | 0.0 | -1.3392868165274039e-07 | -1.2630194262011112e-06 |
| gqnv5Uxe.spectral.amplitude |   9.254844553364598e-16 | 1.3648128000091257e-26 | 0.0 |  -5.237481745734009e-18 |  2.3318664687548667e-18 |
| gqnv5Uxe.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      gqnv5Uxe.spatial.lon_0 | -1.3392868165274039e-07 | -5.237481745734009e-18 | 0.0 |   6.498887694606242e-06 | -1.5834086535129735e-07 |
|      gqnv5Uxe.spatial.lat_0 | -1.2630194262011112e-06 | 2.3318664687548667e-18 | 0.0 | -1.5834086535129735e-07 |   4.807167307784834e-06 |
