|                  Parameters |                       0 |                       1 |   2 |                       3 |                       4 |
|     w2-osYGD.spectral.index |   0.0021605765514661444 |   8.261545525794792e-16 | 0.0 | -2.2764572264473407e-06 |   4.254204863732552e-07 |
| w2-osYGD.spectral.amplitude |   8.261545525794792e-16 |  1.6054182143107175e-27 | 0.0 |  -4.199640667552057e-18 | -1.9576123180609245e-18 |
| w2-osYGD.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |
|      w2-osYGD.spatial.lon_0 | -2.2764572264473407e-06 |  -4.199640667552057e-18 | 0.0 |   7.156163091991522e-06 |  1.9936604276591073e-07 |
|      w2-osYGD.spatial.lat_0 |   4.254204863732552e-07 | -1.9576123180609245e-18 | 0.0 |  1.9936604276591073e-07 |   5.238864659942365e-06 |
