|                  Parameters |                      0 |                      1 |   2 |                       3 |                       4 |
|     VXdOW2dt.spectral.index |  0.0018091146973912842 | 1.0441901180105777e-15 | 0.0 |   4.695473247479504e-07 |  1.1528217669774643e-06 |
| VXdOW2dt.spectral.amplitude | 1.0441901180105777e-15 | 2.6324631602985716e-27 | 0.0 |  -5.618369471719308e-18 |   1.902816422442688e-18 |
| VXdOW2dt.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |
|      VXdOW2dt.spatial.lon_0 |  4.695473247479504e-07 | -5.618369471719308e-18 | 0.0 |   6.202087071832834e-06 | -3.2069436631327705e-07 |
|      VXdOW2dt.spatial.lat_0 | 1.1528217669774643e-06 |  1.902816422442688e-18 | 0.0 | -3.2069436631327705e-07 |   4.524233483455079e-06 |
