|                      Parameters |                      0 |                      1 |                       2 |                      3 |   4 |   5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 |       42.8217064441233 |     175891.04209182147 |  5.9442015140312496e-12 |    -0.8926793454136158 | 0.0 | 0.0 |   -0.000900291374213542 |    0.052116879031024244 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 |     175891.04209182147 |      2625998430.760617 |  -4.361590104473163e-08 |    -14627.791689214959 | 0.0 | 0.0 |     -11.554686850110107 |       666.0415837901512 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 5.9442015140312496e-12 | -4.361590104473163e-08 |  5.1454173729056525e-24 | 2.2445715345516478e-13 | 0.0 | 0.0 |   2.896202174771562e-16 | -1.6695641467275326e-14 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |    -0.8926793454136158 |    -14627.791689214959 |  2.2445715345516478e-13 |    0.08343329720699647 | 0.0 | 0.0 |   5.752462162294817e-05 |   -0.003315908555299653 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |  -0.000900291374213542 |    -11.554686850110107 |   2.896202174771562e-16 |  5.752462162294817e-05 | 0.0 | 0.0 |   3.887065577548601e-05 | -4.7236364366314884e-05 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 |   0.052116879031024244 |      666.0415837901512 | -1.6695641467275326e-14 |  -0.003315908555299653 | 0.0 | 0.0 | -4.7236364366314884e-05 |   0.0036040312606484513 |                   0.0 |                   0.0 | 0.0 |
|      26phcwMV-bkg.spectral.norm |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  0.020078225316600893 | -0.005325274579678102 | 0.0 |
|      26phcwMV-bkg.spectral.tilt |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | -0.005325274579678102 |   0.04041395701952727 | 0.0 |
| 26phcwMV-bkg.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
