|                      Parameters |                      0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                       7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 |     0.5356028085562915 |   -0.014778624353176485 |  -7.610160695044686e-10 |    -0.04928031781844581 | 0.0 | 0.0 |   1.381012557184713e-06 |  1.7273538843819964e-06 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 |  -0.014778624353176485 |    0.005449260788504662 |  -2.313259358229214e-11 |    0.004380488687552901 | 0.0 | 0.0 |  1.1127527621522725e-07 | -2.9602216264393216e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -7.610160695044686e-10 |  -2.313259358229214e-11 |   1.755610966829232e-18 |  2.8856695565822438e-11 | 0.0 | 0.0 | -2.2689392834874423e-15 | -2.8767435603008554e-15 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |   -0.04928031781844581 |    0.004380488687552901 |  2.8856695565822438e-11 |    0.007099186540308453 | 0.0 | 0.0 |  -1.247935851785276e-07 | -1.9856680954103605e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |  1.381012557184713e-06 |  1.1127527621522725e-07 | -2.2689392834874423e-15 |  -1.247935851785276e-07 | 0.0 | 0.0 |   4.617485902447618e-06 |   3.020992460769375e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 1.7273538843819964e-06 | -2.9602216264393216e-07 | -2.8767435603008554e-15 | -1.9856680954103605e-07 | 0.0 | 0.0 |   3.020992460769375e-08 |   3.330247289815789e-06 |                    0.0 |                    0.0 | 0.0 |
|      2Hg8gzJF-bkg.spectral.norm |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011303297489781212 |  7.669140461412648e-06 | 0.0 |
|      2Hg8gzJF-bkg.spectral.tilt |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |  7.669140461412648e-06 | 0.00013561455115655325 | 0.0 |
| 2Hg8gzJF-bkg.spectral.reference |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
