|                      Parameters |                       0 |                       1 |                       2 |                       3 |   4 |   5 |                       6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 |      0.0876671418925758 |   0.0010223004485203594 | -3.8225173418425796e-11 |    0.011618661021158556 | 0.0 | 0.0 |  -7.939318301956779e-07 | 1.6557838868342403e-06 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 |   0.0010223004485203594 |    0.005852947738421031 |  -3.571494492930178e-12 |    0.005104165440946699 | 0.0 | 0.0 | -1.2821596717275753e-07 |  1.251520256178165e-07 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -3.8225173418425796e-11 |  -3.571494492930178e-12 |  2.1963619025658218e-20 | -1.1372874925981099e-11 | 0.0 | 0.0 |   8.633515524623574e-17 | -5.208929760455732e-16 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |    0.011618661021158556 |    0.005104165440946699 | -1.1372874925981099e-11 |    0.009571931457791017 | 0.0 | 0.0 |  -1.789656555421738e-07 |  9.468166011388432e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |  -7.939318301956779e-07 | -1.2821596717275753e-07 |   8.633515524623574e-17 |  -1.789656555421738e-07 | 0.0 | 0.0 |   4.898591129733651e-06 |  6.155217596890626e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 |  1.6557838868342403e-06 |   1.251520256178165e-07 |  -5.208929760455732e-16 |   9.468166011388432e-08 | 0.0 | 0.0 |   6.155217596890626e-08 | 3.5252792280650563e-06 |                    0.0 |                    0.0 | 0.0 |
|      7-m5C2aj-bkg.spectral.norm |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011513568614073189 | 1.0475010458820498e-05 | 0.0 |
|      7-m5C2aj-bkg.spectral.tilt |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 | 1.0475010458820498e-05 |  0.0001309177326705016 | 0.0 |
| 7-m5C2aj-bkg.spectral.reference |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
