|                      Parameters |                      0 |                      1 |                       2 |                       3 |   4 |   5 |                      6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 |     0.6087970998399546 |     1.3447171540380556 |  -1.706738961021786e-11 |       8.076619189771126 | 0.0 | 0.0 |  0.0005127018584405302 | 1.2087618631180427e-06 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 |     1.3447171540380556 |      7.451435248982943 |  -6.802669931467787e-11 |      20.425800903574434 | 0.0 | 0.0 | 0.00042819131971577986 |  6.315494782709978e-05 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | -1.706738961021786e-11 | -6.802669931467787e-11 |   8.999029169239145e-22 | -2.8293572179855873e-10 | 0.0 | 0.0 | -8.744226530202875e-15 |  9.513811418284073e-16 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak |      8.076619189771126 |     20.425800903574434 | -2.8293572179855873e-10 |      122.91035962493359 | 0.0 | 0.0 |   0.005911637188308773 | -0.0007344029428560959 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 |  0.0005127018584405302 | 0.00042819131971577986 |  -8.744226530202875e-15 |    0.005911637188308773 | 0.0 | 0.0 | 0.00023820254979102238 |  9.717034269317636e-06 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 1.2087618631180427e-06 |  6.315494782709978e-05 |   9.513811418284073e-16 |  -0.0007344029428560959 | 0.0 | 0.0 |  9.717034269317636e-06 |  7.937723061804447e-05 |                   0.0 |                   0.0 | 0.0 |
|      8ov_EaoH-bkg.spectral.norm |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |  0.005644216904622891 | 0.0006139361067871473 | 0.0 |
|      8ov_EaoH-bkg.spectral.tilt |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 | 0.0006139361067871473 |   0.00559362321181542 | 0.0 |
| 8ov_EaoH-bkg.spectral.reference |                    0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
