|                      Parameters |                       0 |                       1 |   2 |                       3 |                       4 |                      5 |                      6 |   7 |
|         LyLFc-BS.spectral.index |   0.0014597142696019837 |   6.281126522036432e-16 | 0.0 |  1.0023651345870411e-07 | -1.2178331112832236e-08 |                    0.0 |                    0.0 | 0.0 |
|     LyLFc-BS.spectral.amplitude |   6.281126522036432e-16 |  1.3960309455437116e-27 | 0.0 | -2.6958121471716757e-19 |   7.491317708960808e-20 |                    0.0 |                    0.0 | 0.0 |
|     LyLFc-BS.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          LyLFc-BS.spatial.lon_0 |  1.0023651345870411e-07 | -2.6958121471716757e-19 | 0.0 |  3.3866658656811215e-06 |  -8.183652015260977e-10 |                    0.0 |                    0.0 | 0.0 |
|          LyLFc-BS.spatial.lat_0 | -1.2178331112832236e-08 |   7.491317708960808e-20 | 0.0 |  -8.183652015260977e-10 |  2.5447276449855214e-06 |                    0.0 |                    0.0 | 0.0 |
|      keZeiEEd-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00014746531357756468 |  6.405352053515219e-05 | 0.0 |
|      keZeiEEd-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  6.405352053515219e-05 | 0.00019419432071898803 | 0.0 |
| keZeiEEd-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
