|                      Parameters |                       0 |                       1 |   2 |                       3 |                       4 |                      5 |                     6 |   7 |
|         LyLFc-BS.spectral.index |   0.0033192285470766345 |  1.4677754520419696e-15 | 0.0 |  1.9373733573452366e-07 | -1.1249415239676696e-08 |                    0.0 |                   0.0 | 0.0 |
|     LyLFc-BS.spectral.amplitude |  1.4677754520419696e-15 |  3.2613454652713766e-27 | 0.0 | -1.0155811199713166e-18 |  2.5973475706173803e-19 |                    0.0 |                   0.0 | 0.0 |
|     LyLFc-BS.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          LyLFc-BS.spatial.lon_0 |  1.9373733573452366e-07 | -1.0155811199713166e-18 | 0.0 |    7.68830896514196e-06 | -1.6025604734709962e-09 |                    0.0 |                   0.0 | 0.0 |
|          LyLFc-BS.spatial.lat_0 | -1.1249415239676696e-08 |  2.5973475706173803e-19 | 0.0 | -1.6025604734709962e-09 |    5.77459872460836e-06 |                    0.0 |                   0.0 | 0.0 |
|      vx3mxoLO-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00014668109584521885 | 6.381357192383683e-05 | 0.0 |
|      vx3mxoLO-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  6.381357192383683e-05 | 0.0001932061795907199 | 0.0 |
| vx3mxoLO-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
