|                      Parameters |                       0 |                      1 |   2 |                      3 |                       4 |                      5 |                      6 |   7 |
|         LyLFc-BS.spectral.index |    0.007730216358693548 |  3.572141587165531e-15 | 0.0 | 4.0900531558191596e-07 | -1.4839756394139145e-09 |                    0.0 |                    0.0 | 0.0 |
|     LyLFc-BS.spectral.amplitude |   3.572141587165531e-15 |  7.920630186649627e-27 | 0.0 | -3.933978974441905e-18 |   8.328430831536797e-19 |                    0.0 |                    0.0 | 0.0 |
|     LyLFc-BS.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          LyLFc-BS.spatial.lon_0 |  4.0900531558191596e-07 | -3.933978974441905e-18 | 0.0 | 1.8035473771121495e-05 |  -2.760545578565272e-09 |                    0.0 |                    0.0 | 0.0 |
|          LyLFc-BS.spatial.lat_0 | -1.4839756394139145e-09 |  8.328430831536797e-19 | 0.0 | -2.760545578565272e-09 |  1.3537389547698798e-05 |                    0.0 |                    0.0 | 0.0 |
|      OhR5Eu6M-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00014612026688408172 |   6.36369445291138e-05 | 0.0 |
|      OhR5Eu6M-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |   6.36369445291138e-05 | 0.00019250576756080014 | 0.0 |
| OhR5Eu6M-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
