|                      Parameters |                      0 |                      1 |   2 |                      3 |                     4 |                     5 |                      6 |   7 |
|         rQPpt71k.spectral.index |   0.051069427478593124 | 5.6113016392956595e-14 | 0.0 |  7.680598930250153e-06 | 9.655167800920578e-08 |                   0.0 |                    0.0 | 0.0 |
|     rQPpt71k.spectral.amplitude | 5.6113016392956595e-14 | 2.4904753370556936e-25 | 0.0 | -1.520805524776951e-16 |  3.99260167292194e-18 |                   0.0 |                    0.0 | 0.0 |
|     rQPpt71k.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 |
|          rQPpt71k.spatial.lon_0 |  7.680598930250153e-06 | -1.520805524776951e-16 | 0.0 |  0.0001285115786892492 | 1.870908093058185e-08 |                   0.0 |                    0.0 | 0.0 |
|          rQPpt71k.spatial.lat_0 |  9.655167800920578e-08 |   3.99260167292194e-18 | 0.0 |  1.870908093058185e-08 |   9.6150059271357e-05 |                   0.0 |                    0.0 | 0.0 |
|      IREQbdq--bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 0.0001454369494071102 |  6.340002895047153e-05 | 0.0 |
|      IREQbdq--bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 | 6.340002895047153e-05 | 0.00019164802466689173 | 0.0 |
| IREQbdq--bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 |                   0.0 |                   0.0 |                    0.0 | 0.0 |
