|                      Parameters |                       0 |   1 |                       2 |                     3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |   2.923046413559252e-23 | 0.0 |  -3.181701371667297e-13 | 5.378909006192451e-13 | -3.6542662507792217e-16 |  6.880168115505772e-16 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                   0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha |  -3.181701371667297e-13 | 0.0 |    0.034665244226036375 | -0.012221819840778556 | -2.5675681402350167e-05 | -3.278557288097496e-05 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   5.378909006192451e-13 | 0.0 |   -0.012221819840778556 |  0.026071355046277292 |   9.118801197814446e-06 |  8.306488974062821e-07 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -3.6542662507792217e-16 | 0.0 | -2.5675681402350167e-05 | 9.118801197814446e-06 |  6.0581903311441545e-05 |  1.285544845001457e-06 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   6.880168115505772e-16 | 0.0 |  -3.278557288097496e-05 | 8.306488974062821e-07 |   1.285544845001457e-06 |  3.317506618602014e-05 |                    0.0 |                    0.0 | 0.0 |
|      BxDlHn5Z-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                   0.0 |                     0.0 |                    0.0 |  0.0011354480977723567 | 0.00012941600683441247 | 0.0 |
|      BxDlHn5Z-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                   0.0 |                     0.0 |                    0.0 | 0.00012941600683441247 |  0.0013165905491437236 | 0.0 |
| BxDlHn5Z-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                   0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
