|                     Parameters |                       0 |   1 |                      2 |                      3 |                       4 |                      5 |                      6 |                      7 |   8 |
|     Crablog.spectral.amplitude |  3.2464821169364922e-24 | 0.0 | -3.404837083572334e-14 |   6.62621632532914e-14 | -3.2634287348081227e-17 |  6.791770377073324e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |  -3.404837083572334e-14 | 0.0 |  0.0038338559186354977 | -0.0014579730947379271 |  -5.108138605786606e-07 | 3.6703167580600687e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.beta |    6.62621632532914e-14 | 0.0 | -0.0014579730947379271 |   0.003404105724561859 |   5.702512206634914e-07 | 1.6059039150856476e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -3.2634287348081227e-17 | 0.0 | -5.108138605786606e-07 |  5.702512206634914e-07 |   5.063838563834124e-06 |  8.933329608079238e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   6.791770377073324e-18 | 0.0 | 3.6703167580600687e-07 | 1.6059039150856476e-08 |   8.933329608079238e-08 |  4.252303025962088e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.00011491259898226475 |  9.985726248451487e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |  9.985726248451487e-06 | 0.00013382476031629752 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
