|                      Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |    3.12333504688139e-24 | 0.0 | -3.5422403845652755e-14 |  6.265213856621325e-14 | -2.5421360103778902e-17 |  2.883709830029463e-17 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -3.5422403845652755e-14 | 0.0 |   0.0037211123284871923 | -0.0013210092803498151 | -4.1918067239252113e-07 |  5.526193274022716e-07 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   6.265213856621325e-14 | 0.0 |  -0.0013210092803498151 |  0.0031570870412511516 |   5.882765010602879e-07 | 1.0039164099757357e-06 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -2.5421360103778902e-17 | 0.0 | -4.1918067239252113e-07 |  5.882765010602879e-07 |    5.12492547748862e-06 |  9.947211864533877e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   2.883709830029463e-17 | 0.0 |   5.526193274022716e-07 | 1.0039164099757357e-06 |   9.947211864533877e-08 |  4.171090787896859e-06 |                    0.0 |                    0.0 | 0.0 |
|      N04Cz59y-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 0.00011600330768904953 |    9.5938415087677e-06 | 0.0 |
|      N04Cz59y-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |    9.5938415087677e-06 | 0.00013289800984145542 | 0.0 |
| N04Cz59y-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
