|                      Parameters |                      0 |   1 |                       2 |                      3 |                      4 |                       5 |                       6 |                       7 |   8 |
|      Crablog.spectral.amplitude | 1.4377778557148336e-22 | 0.0 |  -5.662078444511822e-12 |  4.927896099867232e-12 | 1.8587036865658442e-14 |   8.481353039115719e-16 |                     0.0 |                     0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |
|          Crablog.spectral.alpha | -5.662078444511822e-12 | 0.0 |      0.6023406924434792 |   -0.06757205958092607 | -0.0026897216131154316 | -1.0985824364255736e-05 |                     0.0 |                     0.0 | 0.0 |
|           Crablog.spectral.beta |  4.927896099867232e-12 | 0.0 |    -0.06757205958092607 |    0.43184705115786365 |   0.001795708804553806 |  -3.918325795487589e-05 |                     0.0 |                     0.0 | 0.0 |
|           Crablog.spatial.lon_0 | 1.8587036865658442e-14 | 0.0 |  -0.0026897216131154316 |   0.001795708804553806 |  0.0014883641233204765 |  -3.295982490873988e-06 |                     0.0 |                     0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  8.481353039115719e-16 | 0.0 | -1.0985824364255736e-05 | -3.918325795487589e-05 | -3.295982490873988e-06 |  2.2164015299133146e-06 |                     0.0 |                     0.0 | 0.0 |
|      zOEY38wi-bkg.spectral.norm |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |    0.013517730986633633 | -1.6859296555003755e-05 | 0.0 |
|      zOEY38wi-bkg.spectral.tilt |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 | -1.6859296555003755e-05 |     0.01850822085743744 | 0.0 |
| zOEY38wi-bkg.spectral.reference |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                     0.0 |                     0.0 |                     0.0 | 0.0 |
