|                      Parameters |                      0 |   1 |                      2 |                      3 |                      4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  5.728072680008797e-23 | 0.0 |  -7.60964591271882e-13 |   8.94829833509068e-13 | -6.101117066312522e-16 | -1.967271154609402e-15 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha |  -7.60964591271882e-13 | 0.0 |    0.06831743700407668 |  -0.025528478164422875 | -4.624884486742858e-05 | -4.427641890728077e-05 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   8.94829833509068e-13 | 0.0 |  -0.025528478164422875 |    0.03678622207524483 | 2.9144500541078276e-05 | -2.362780087950864e-05 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -6.101117066312522e-16 | 0.0 | -4.624884486742858e-05 | 2.9144500541078276e-05 | 0.00010841739833375762 |  9.886106169827912e-06 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 | -1.967271154609402e-15 | 0.0 | -4.427641890728077e-05 | -2.362780087950864e-05 |  9.886106169827912e-06 |  9.537091929027767e-05 |                    0.0 |                    0.0 | 0.0 |
|      mI2UrDkZ-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |  0.0023067049791924703 | 0.00019133414370104546 | 0.0 |
|      mI2UrDkZ-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.00019133414370104546 |   0.003139552370919879 | 0.0 |
| mI2UrDkZ-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
