|                           Parameters |                       0 |   1 |                       2 |                       3 |                       4 |                       5 |                      6 |                      7 |   8 |                    9 |  10 |  11 |  12 |  13 |
|           Crablog.spectral.amplitude |  1.0674276557920742e-23 | 0.0 | -1.6858444684034054e-12 |  2.6344631910080455e-13 | -1.5445044908390186e-15 |   6.555612040521854e-16 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|               Crablog.spectral.alpha | -1.6858444684034054e-12 | 0.0 |      0.2843657387858508 |   -0.043034432659290675 |  0.00025914466938462726 | -0.00011011260713745283 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spectral.beta |  2.6344631910080455e-13 | 0.0 |   -0.043034432659290675 |    0.007198164272803947 | -3.9157924454224046e-05 |  1.6592875437261138e-05 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -1.5445044908390186e-15 | 0.0 |  0.00025914466938462726 | -3.9157924454224046e-05 |   1.967792199090738e-06 |  -9.435061809165376e-08 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|                Crablog.spatial.lat_0 |   6.555612040521854e-16 | 0.0 | -0.00011011260713745283 |  1.6592875437261138e-05 |  -9.435061809165376e-08 |  1.3425477697032002e-06 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           MGdtar8f-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |   3.54071700596834e-05 | 2.5063467159933073e-06 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           MGdtar8f-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 | 2.5063467159933073e-06 |  4.693663412476771e-05 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      MGdtar8f-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|       MGdtar8f-irf.e_reco_model.bias |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.010183822213225571 | 0.0 | 0.0 | 0.0 | 0.0 |
| MGdtar8f-irf.e_reco_model.resolution |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           MGdtar8f-irf.spectral.norm |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|           MGdtar8f-irf.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
|      MGdtar8f-irf.spectral.reference |                     0.0 | 0.0 |                     0.0 |                     0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |                  0.0 | 0.0 | 0.0 | 0.0 | 0.0 |
