|                      Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |   1.554839342837869e-25 | 0.0 | -1.6446052285508238e-15 |  3.310716578597446e-15 | -1.3328188972548329e-18 | 2.9267093650492094e-19 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.6446052285508238e-15 | 0.0 |  0.00017965509642046964 |  -7.02814584672959e-05 |  2.8803930756450974e-08 | 1.4696499641757915e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   3.310716578597446e-15 | 0.0 |   -7.02814584672959e-05 |  0.0001707237786211753 |  1.8101298579435215e-08 | 1.3734172931442433e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.3328188972548329e-18 | 0.0 |  2.8803930756450974e-08 | 1.8101298579435215e-08 |  2.4958812270520656e-07 | 4.3344085879685506e-10 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |  2.9267093650492094e-19 | 0.0 |  1.4696499641757915e-08 | 1.3734172931442433e-08 |  4.3344085879685506e-10 | 1.8667129295662336e-07 |                    0.0 |                    0.0 | 0.0 |
|      tRRmsjGT-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |  5.353552277815747e-06 | 4.3414203606309307e-07 | 0.0 |
|      tRRmsjGT-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 4.3414203606309307e-07 |  6.218081516781373e-06 | 0.0 |
| tRRmsjGT-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
