|                           Parameters |                       0 |   1 |                      2 |                      3 |                       4 |                      5 |                     6 |                     7 |   8 |                      9 |  10 |                     11 |                     12 |  13 |
|           Crablog.spectral.amplitude |   6.494001019653406e-22 | 0.0 | -6.386957901409481e-11 | 2.1264557617655644e-11 | -2.9708351697581463e-14 |  6.841068175644214e-15 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|               Crablog.spectral.alpha |  -6.386957901409481e-11 | 0.0 |      6.693143631330626 |    -2.1767546457766302 |    0.003086580634068883 | -0.0007099105596832673 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.beta |  2.1264557617655644e-11 | 0.0 |    -2.1767546457766302 |     0.7365512460268403 |  -0.0010015767492826447 | 0.00023056267001871092 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lon_0 | -2.9708351697581463e-14 | 0.0 |   0.003086580634068883 | -0.0010015767492826447 |   5.341990756916558e-05 | -3.324202257583394e-07 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spatial.lat_0 |   6.841068175644214e-15 | 0.0 | -0.0007099105596832673 | 0.00023056267001871092 |  -3.324202257583394e-07 |  3.903404299668762e-05 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           3pEcHr9x-bkg.spectral.norm |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 0.0011129805110323514 | 9.185636728234676e-05 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           3pEcHr9x-bkg.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 | 9.185636728234676e-05 | 0.0012935793664623206 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      3pEcHr9x-bkg.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       3pEcHr9x-irf.e_reco_model.bias |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |   0.013920811356593663 | 0.0 | -0.0021093246204853585 | -1.792821119095197e-08 | 0.0 |
| 3pEcHr9x-irf.e_reco_model.resolution |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           3pEcHr9x-irf.spectral.norm |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | -0.0021093246204853585 | 0.0 |   0.009431089699341717 |  8.749315291925341e-08 | 0.0 |
|           3pEcHr9x-irf.spectral.tilt |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 | -1.792821119095197e-08 | 0.0 |  8.749315291925341e-08 |  0.0003848912945495355 | 0.0 |
|      3pEcHr9x-irf.spectral.reference |                     0.0 | 0.0 |                    0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
